Kingdom	Phylum	Class	Order	Family	Genus	Species
OTUF_328	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Dictyosporiaceae	g__Dictyosporium	s__elegans
OTUF_329	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	g__Rhizophagus	s__irregularis
OTUF_331	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Cucurbitariaceae	g__Pyrenochaetopsis	s__leptospora
OTUF_334	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Chaetothyriaceae	NA	NA
OTUF_335	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Lasiosphaeriaceae	g__Cladorrhinum	s__flexuosum
OTUF_336	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Microdochiaceae	g__Microdochium	s__trichocladiopsis
OTUF_337	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
OTUF_338	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Cantharellales	f__Cantharellales_fam_Incertae_sedis	NA	NA
OTUF_339	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Marasmiaceae	g__Marasmius	s__curreyi
OTUF_340	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_342	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Sporidiobolales	f__Sporidiobolaceae	g__Sporobolomyces	s__roseus
OTUF_343	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Heteroconium	NA
OTUF_346	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_349	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Cucurbitariaceae	g__Pyrenochaetopsis	s__pratorum
OTUF_350	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_352	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Clavicipitaceae	g__Metarhizium	s__anisopliae
OTUF_355	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Lasiosphaeriaceae	NA	NA
OTUF_356	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreales_fam_Incertae_sedis	g__Acremonium	s__hyalinulum
OTUF_357	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	g__Oidiodendron	s__truncatum
OTUF_359	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Debaryomycetaceae	g__Schwanniomyces	s__vanrijiae
OTUF_360	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	g__Acidomelania	s__panicicola
OTUF_361	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Chaetosphaeriales	f__Chaetosphaeriaceae	g__Codinaea	s__acaciae
OTUF_363	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Tricholomataceae	NA	NA
OTUF_365	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Paraphoma	NA
OTUF_366	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Bionectriaceae	g__Gliomastix	s__tumulicola
OTUF_368	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Corynesporascaceae	g__Corynespora	s__cassiicola
OTUF_369	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Tetracladium	s__marchalianum
OTUF_370	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Glomerellales	f__Plectosphaerellaceae	g__Plectosphaerella	s__cucumerina
OTUF_371	k__Fungi	p__Chytridiomycota	c__Rhizophydiomycetes	o__Rhizophydiales	NA	NA	NA
OTUF_372	k__Fungi	p__Ascomycota	c__Sordariomycetes	NA	NA	NA	NA
OTUF_376	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
OTUF_377	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreaceae	g__Trichoderma	NA
OTUF_378	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleosporaceae	g__Curvularia	s__trifolii
OTUF_379	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Microbotryomycetes_ord_Incertae_sedis	f__Chrysozymaceae	NA	NA
OTUF_382	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Hyaloscyphaceae	g__Lachnum	s__virgineum
OTUF_385	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Ascobolaceae	g__Ascobolus	NA
OTUF_386	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Ascobolaceae	g__Ascobolus	NA
OTUF_388	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleosporaceae	g__Alternaria	s__subcucurbitae
OTUF_389	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Volutella	NA
OTUF_390	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Russulales	NA	NA	NA
OTUF_391	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_392	k__Fungi	p__Chytridiomycota	c__Spizellomycetes	o__Spizellomycetales	f__Spizellomycetaceae	g__Spizellomyces	NA
OTUF_394	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	NA	NA	NA
OTUF_398	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Bolbitiaceae	g__Conocybe	NA
OTUF_399	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Sordariales_fam_Incertae_sedis	g__Conlarium	NA
OTUF_400	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Lasiosphaeriaceae	g__Cercophora	s__samala
OTUF_403	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__bisporalis
OTUF_404	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Cantharellales	f__Ceratobasidiaceae	g__Ceratobasidium	NA
OTUF_406	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Psathyrellaceae	g__Psathyrella	NA
OTUF_407	k__Fungi	p__Chytridiomycota	NA	NA	NA	NA	NA
OTUF_408	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
OTUF_411	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Psathyrellaceae	g__Coprinopsis	s__urticicola
OTUF_415	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymellaceae	g__Neoascochyta	s__desmazieri
OTUF_416	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	g__Rhizophagus	s__irregularis
OTUF_419	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Lasiosphaeriaceae	g__Podospora	NA
OTUF_421	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_422	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_423	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Stachybotryaceae	g__Stachybotrys	s__chartarum
OTUF_424	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	NA	NA
OTUF_425	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Cystofilobasidiales	f__Mrakiaceae	g__Tausonia	s__pullulans
OTUF_426	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_427	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Cucurbitariaceae	g__Pyrenochaetopsis	s__leptospora
OTUF_428	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Bolbitiaceae	g__Conocybe	s__velutipes
OTUF_429	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	NA
OTUF_430	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_432	k__Fungi	p__Chytridiomycota	NA	NA	NA	NA	NA
OTUF_435	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Chaetomiaceae	g__Chaetomium	s__angustispirale
OTUF_437	k__Fungi	p__Ascomycota	c__Sordariomycetes	NA	NA	NA	NA
OTUF_438	k__Fungi	p__Ascomycota	c__Sordariomycetes	NA	NA	NA	NA
OTUF_440	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Cyphellophoraceae	g__Cyphellophora	s__suttonii
OTUF_443	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	NA
OTUF_445	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Volutella	NA
OTUF_447	k__Fungi	p__Ascomycota	c__Dothideomycetes	NA	NA	NA	NA
OTUF_448	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
OTUF_451	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Chaetomiaceae	NA	NA
OTUF_452	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Entolomataceae	g__Entoloma	s__brunneosericeum
OTUF_453	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_454	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Hyaloscyphaceae	g__Cistella	NA
OTUF_455	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Psathyrellaceae	g__Psathyrella	s__sacchariolens
OTUF_457	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_458	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	NA
OTUF_460	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Psathyrellaceae	g__Coprinellus	NA
OTUF_461	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Tricholomataceae	g__Mycena	NA
OTUF_462	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Psathyrellaceae	g__Psathyrella	s__stercoraria
OTUF_463	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_465	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
OTUF_468	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Microascales	f__Halosphaeriaceae	g__Cirrenalia	s__iberica
OTUF_469	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Microascales	f__Microascaceae	NA	NA
OTUF_471	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	NA	NA
OTUF_472	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	NA
OTUF_473	k__Fungi	p__Basidiomycota	c__Spiculogloeomycetes	o__Spiculogloeales	f__Spiculogloeaceae	g__Phyllozyma	NA
OTUF_475	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Dothideales	f__Aureobasidiaceae	g__Aureobasidium	s__pullulans
OTUF_477	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	NA	NA	NA
OTUF_478	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Xylariaceae	NA	NA
OTUF_480	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
OTUF_481	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Chaetomiaceae	g__Chaetomium	NA
OTUF_482	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Stephanosporaceae	NA	NA
OTUF_484	k__Fungi	p__Chytridiomycota	c__Rhizophydiomycetes	o__Rhizophydiales	NA	NA	NA
OTUF_485	k__Fungi	p__Mortierellomycota	NA	NA	NA	NA	NA
OTUF_486	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_487	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_488	k__Fungi	p__Mucoromycota	c__Mucoromycetes	o__Mucorales	f__Mucoraceae	g__Mucor	s__circinelloides
OTUF_491	k__Fungi	p__Rozellomycota	c__Rozellomycotina_cls_Incertae_sedis	o__GS07	NA	NA	NA
OTUF_492	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_493	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_495	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
OTUF_499	k__Fungi	p__Rozellomycota	c__Rozellomycotina_cls_Incertae_sedis	o__GS07	NA	NA	NA
OTUF_500	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
OTUF_501	k__Fungi	p__Ascomycota	c__Sordariomycetes	NA	NA	NA	NA
OTUF_502	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Coniochaetales	NA	NA	NA
OTUF_504	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Branch06	NA	NA	NA
OTUF_505	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Hymenoscyphus	s__menthae
OTUF_509	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Ascobolaceae	NA	NA
OTUF_510	k__Fungi	p__Chytridiomycota	c__Spizellomycetes	o__Spizellomycetales	f__Powellomycetaceae	NA	NA
OTUF_515	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	NA	NA	NA
OTUF_516	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Stachybotryaceae	g__Stachybotrys	NA
OTUF_517	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreales_fam_Incertae_sedis	g__Acremonium	NA
OTUF_519	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Auriculariales	NA	NA	NA
OTUF_520	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Tetracladium	s__marchalianum
OTUF_522	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Rhynchogastremataceae	g__Papiliotrema	s__flavescens
OTUF_526	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Onygenales	f__Onygenales_fam_Incertae_sedis	g__Chrysosporium	s__merdarium
OTUF_529	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	g__Funneliformis	s__mosseae
OTUF_531	k__Fungi	p__Chytridiomycota	c__Rhizophlyctidomycetes	o__Rhizophlyctidales	f__Rhizophlyctidaceae	g__Rhizophlyctis	s__rosea
OTUF_533	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_534	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Claroideoglomeraceae	g__Claroideoglomus	s__claroideum
OTUF_535	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
OTUF_537	k__Fungi	p__Chytridiomycota	NA	NA	NA	NA	NA
OTUF_538	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_539	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Auriculariales	f__Exidiaceae	NA	NA
OTUF_541	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreales_fam_Incertae_sedis	g__Acremonium	s__persicinum
OTUF_542	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Sclerotiniaceae	NA	NA
OTUF_543	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	NA	NA	NA
OTUF_545	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	g__Rhizophagus	s__diaphanus
OTUF_546	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Entolomataceae	g__Clitopilus	s__hobsonii
OTUF_547	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
OTUF_549	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Sordariales_fam_Incertae_sedis	g__Staphylotrichum	NA
OTUF_550	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Dictyosporiaceae	g__Dictyosporium	s__heptasporum
OTUF_551	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Dactylonectria	s__anthuriicola
OTUF_553	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
OTUF_556	k__Fungi	p__Chytridiomycota	c__Rhizophlyctidomycetes	o__Rhizophlyctidales	f__Sonoraphlyctidaceae	g__Sonoraphlyctis	s__ranzonii
OTUF_557	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleomassariaceae	NA	NA
OTUF_559	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreales_fam_Incertae_sedis	g__Acremonium	s__rutilum
OTUF_560	k__Fungi	p__Chytridiomycota	NA	NA	NA	NA	NA
OTUF_561	k__Fungi	p__Chytridiomycota	c__Rhizophydiomycetes	o__Rhizophydiales	f__Rhizophydiaceae	g__Rhizophydium	NA
OTUF_564	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	NA	NA
OTUF_565	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Leucosporidiales	NA	NA	NA
OTUF_566	k__Fungi	p__Chytridiomycota	c__Spizellomycetes	o__Spizellomycetales	NA	NA	NA
OTUF_570	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Phaffomycetaceae	g__Cyberlindnera	NA
OTUF_572	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_580	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	NA
OTUF_581	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_582	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_584	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Claroideoglomeraceae	g__Claroideoglomus	s__claroideum
OTUF_585	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Trichocomaceae	g__Talaromyces	s__trachyspermus
OTUF_587	k__Fungi	p__Chytridiomycota	c__Spizellomycetes	o__Spizellomycetales	f__Spizellomycetaceae	g__Spizellomyces	s__dolichospermus
OTUF_588	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Microascales	f__Microascaceae	g__Cephalotrichum	s__asperulum
OTUF_593	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Lasiosphaeriaceae	g__Lasiosphaeria	s__lanuginosa
OTUF_595	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Psathyrellaceae	g__Psathyrella	NA
OTUF_596	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Glomerellales	f__Plectosphaerellaceae	g__Verticillium	s__dahliae
OTUF_600	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_603	k__Fungi	p__Chytridiomycota	c__Rhizophydiomycetes	o__Rhizophydiales	f__Rhizophydiales_fam_Incertae_sedis	g__Operculomyces	s__laminatus
OTUF_604	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Magnaporthales	f__Magnaporthaceae	g__Gaeumannomyces	s__radicicola
OTUF_605	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Ganodermataceae	NA	NA
OTUF_606	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Stachybotryaceae	g__Achroiostachys	s__betulicola
OTUF_607	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Pyronemataceae	NA	NA
OTUF_609	k__Fungi	p__Rozellomycota	c__Rozellomycotina_cls_Incertae_sedis	o__GS07	NA	NA	NA
OTUF_610	k__Fungi	p__Ascomycota	c__Laboulbeniomycetes	o__Pyxidiophorales	NA	NA	NA
OTUF_611	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_613	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_614	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Filobasidiales	f__Filobasidiaceae	g__Filobasidium	s__stepposum
OTUF_618	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Cylindrocarpon	NA
OTUF_619	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Stachybotryaceae	g__Striatibotrys	s__eucylindrospora
OTUF_620	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Lasiosphaeriaceae	g__Podospora	NA
OTUF_623	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Vibrisseaceae	g__Phialocephala	s__humicola
OTUF_624	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Microbotryomycetes_ord_Incertae_sedis	f__Chrysozymaceae	g__Udeniozyma	s__ferulica
OTUF_625	k__Fungi	p__Ascomycota	c__Orbiliomycetes	o__Orbiliales	f__Orbiliales_fam_Incertae_sedis	g__Vermispora	s__fusarina
OTUF_626	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreaceae	NA	NA
OTUF_627	k__Fungi	p__Ascomycota	c__Sordariomycetes	NA	NA	NA	NA
OTUF_631	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
OTUF_634	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Tricholomataceae	NA	NA
OTUF_635	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_638	k__Fungi	p__Chytridiomycota	NA	NA	NA	NA	NA
OTUF_640	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymellaceae	g__Neoascochyta	s__exitialis
OTUF_641	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Tetracladium	s__furcatum
OTUF_642	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_645	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_646	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleribasidiaceae	g__Vishniacozyma	s__tephrensis
OTUF_648	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Venturiales	f__Sympoventuriaceae	g__Ochroconis	s__icarus
OTUF_654	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__beljakovae
OTUF_656	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymellaceae	g__Didymella	s__rhei
OTUF_660	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	NA	NA
OTUF_662	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
OTUF_664	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
OTUF_669	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Clavicipitaceae	g__Metarhizium	s__marquandii
OTUF_672	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_673	k__Fungi	p__Basidiomycota	c__Agaricostilbomycetes	o__Agaricostilbales	f__Chionosphaeraceae	g__Cystobasidiopsis	s__lophatheri
OTUF_674	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Leucosporidiales	NA	NA	NA
OTUF_676	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Auriculariales	f__Auriculariaceae	g__Auricularia	NA
OTUF_679	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Apiosporaceae	NA	NA
OTUF_682	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__fatshederae
OTUF_683	k__Fungi	p__Chytridiomycota	NA	NA	NA	NA	NA
OTUF_684	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_686	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Cucurbitariaceae	g__Pyrenochaeta	NA
OTUF_687	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	g__Funneliformis	s__caledonium
OTUF_691	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_692	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_694	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	NA
OTUF_695	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Dermateaceae	g__Laetinaevia	NA
OTUF_698	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
OTUF_704	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Claroideoglomeraceae	g__Claroideoglomus	s__claroideum
OTUF_705	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Microascales	NA	NA	NA
OTUF_706	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Gibberella	s__tricincta
OTUF_707	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Scytalidium	s__lignicola
OTUF_708	k__Fungi	p__Ascomycota	c__Sordariomycetes	NA	NA	NA	NA
OTUF_709	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	NA	NA
OTUF_710	k__Fungi	p__Kickxellomycota	c__Kickxellomycetes	o__Kickxellales	f__Kickxellaceae	g__Ramicandelaber	s__fabisporus
OTUF_711	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	NA	NA	NA
OTUF_712	k__Fungi	p__Chytridiomycota	c__Spizellomycetes	o__Spizellomycetales	NA	NA	NA
OTUF_716	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Magnaporthales	f__Magnaporthaceae	g__Slopeiomyces	s__cylindrosporus
OTUF_718	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Stachybotryaceae	g__Paramyrothecium	NA
OTUF_723	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Ascodesmidaceae	g__Cephaliophora	NA
OTUF_724	k__Fungi	p__Chytridiomycota	c__Spizellomycetes	o__Spizellomycetales	f__Spizellomycetaceae	g__Spizellomyces	s__dolichospermus
OTUF_729	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Stephanosporaceae	g__Lindtneria	NA
OTUF_732	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Clavicipitaceae	g__Metarhizium	s__marquandii
OTUF_733	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	g__Rhizophagus	s__irregularis
OTUF_738	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Microascales	f__Microascales_fam_Incertae_sedis	g__Wardomyces	s__ovalis
OTUF_739	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Hyaloscyphaceae	g__Cistella	s__albidolutea
OTUF_741	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	NA	NA	NA	NA
OTUF_742	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Lasiosphaeriaceae	NA	NA
OTUF_743	k__Fungi	NA	NA	NA	NA	NA	NA
